,polarity,user,text
7539,0,TilaTequilah,"omg...haul tailing out the house, got to my destination   no wallet  "
7540,0,blue22pr,"@brahmresnik you are full of good news today  , but I am not shooting the messenger..."
7541,0,jello4everyone,@apdesch because he doesn't like you 
7542,0,blondediva11,Off to work.  I'll be back to play by the time most of you will be gone to bed 
7543,0,bekahtron,@James4Students ugh! i know the feeling! just dropped $400 on new tires last week 
7544,0,panchojoshi,"Www.fmylife.com wow sometimes this site is funny, but other times it just really depressing  Shame that this kind of stuff happens to ppl"
7545,0,BecauseShesStar,"UPS trackers are really niffty. My phone is in Tyler, TX! Yay... I miss it "
7546,0,jenjens31,another long day today  is it friday yet??!
7547,0,brandonb667,that hurt my feelings    *B-Unit*
7548,0,JoshODonald,"@kyndoll yo yo happy birthday! wish it was my birthday, instead i got da mono... shitty "
7549,0,freejiva,Having my AT&amp;T DSL going down so frequently is getting very annoying. 
7550,0,vanesssaaa,I saw the cutest guy ever!.... in my dream  dreams come true right? i hope so! (:
7551,0,jennjenn,why oh WHY is it snowing out?! 
7552,0,craigg75,my cat is sick again... congestive heart failure .. not sure if she's going to make it this time 
7553,0,t_amerson,sitting in class bored as hell!!! 
7554,0,jluvsu2,"brain feels clear, sinuses do not.  meh."
7555,0,StinaStar,@Bethanrob2 Saw kate in town she has &quot;0% off facials i want o go but i doubt i'll be able to 
7556,0,twitwooiloveyou,Is bored and doesnt have anything to do 
7557,0,EmmaH1980,@domisatwit I didnt 
7558,0,Jane_Crane,@TerilynnS That's what they want is new fans. They don't care about us. 
7559,0,zellyb,"Sweet. 5 jobs applied for. 3 agencies applied to. Sadly, there's nothing new on the job boards at BUNAC though. "
7560,0,oONickerzOo,"Fourth day of holidays, im sooo bored!!! "
7561,0,_gerardo,I believe I'm being attacked by allergies. I sneezed twice while outside this morning.  My nose got runny...and my eyes are itchy. 
7562,0,sfrancisk,"More torture from that weather, uhg. I wish there was a cure for Migraines. Have little hope of growing out of it since mom suffers too "
7563,0,makzan,is playing iKnowledge (???) in facebook. The question is so difficult.  http://tinyurl.com/dn8ot5
7564,0,Zwaapeh,Just played abit of &quot;Left 4 Dead&quot;...Scared to bits now 
7565,0,myersdeedee,touring harlem. nobody wants to get off for pix but me! denied! 
7566,0,JonnyStark,So the money they hid in Golden Square has long gone 
7567,0,hbeth85,i am tired...i dont want to be here...9 hrs left 
7568,0,zoesstuff,Woke up waay too late this morning-make that afternoon 
7569,0,agouty,@tweetabitch Coming through Greensboro just a minute ago - sorry we didn't bring any fish 
7570,0,joshwss,"@nudaydreamer Can you remind me (repeatedly, perhaps) to call about renters insurance.  Hiveminder isn't doing the trick, apparently "
7571,0,ARE_OH_ES_ES,@chabling oh ok.. CALI KUSH it is!!!! Lol (wish we had that out here.. Never experienced yet) smh 
7572,0,barrett092,My poor mother country of Italy.  
7573,0,lyricalkill,"@Shelbiie OH, can't believe I never new "
7574,0,julieminevich,@localtweeps I listed myself yesterday (in 20036) but am still not showing up 
7575,0,m_mz,Installed the new derailleur and I needed to adjust the headset. I discovered the steerer tube is too long. So no raptobike tomorrow. 
7576,0,pallavt,My GTA IV ringtone was downloaded 5000+ in the first hour whereas my T-Mobile ringtone hasn't been downloaded once. Sad 
7577,0,Kalediscope,"@cndavis still disappointed been riding with @sprint for a long time, plans r the best but not the handsets "
7578,0,LOmegVE,Failing my stats class  well dangerously close  Meghan Rose &lt;3
7579,0,maquerito,"No hubo The Big Bang Theory  otra vez, hasta el 13 "
7580,0,speace,"Today, I was putting on jeans and noting how they're my very favorite jeans and I love them so much. I proceeded to rip them. FML "
7581,0,mommyjar,I think I've had my fill of poop today with two little ones and a puppy there is more than enough to go around. 
7582,0,chiarraigrrl,"@Jennyc28 I would say Reads of Nassau Street, but that's the Dublin equivalent - copy centre? sorry... "
7583,0,andrea_r,"@zecool yeah, and he was working out west. "
7584,0,Carmela_K,ate too much oysters. BAAAAHHH. 
7585,0,GtheCheese,... wondering what a PMA is   
7586,0,kylixserenity,@Rohdni nothin much got a cold  i love you more
7587,0,raimalarter,I'm starting to wonder if I have some sort of magnetic field around me that breaks computers...now my office computer is down. 
7588,0,kien64,Rankings dropped for the keyword &quot;Buena Park Businesses&quot; from #5 to #8 
7589,0,katmaund,desperate times call for desperate measures. record high of car break-ins in #btv. i was one of them 
7590,0,bsalley,@deceptive_chick your mantra sounds like no fun 
7591,0,itsBlu,@loqenz_niteowl I'm glad she got there safe! Miss her already 
7592,0,danamorphic,"@llef dial-up, ewww, didn't know people were still on that. "
7593,0,pineapplechapel,"I wish everyone would just get along  ah well, c'est la vie"
7594,0,hayden_harnett,@julesmo @PumpsAndGloss @chicblog it's such a shame! 
7595,0,grantlucas,@davefearon Wish I could come see everything but i'm at work all day 
7596,0,newzac,I just got my first fail whale...  @Twitter.
7597,0,feebee7621,@bytchylilthing Awww honey feel better!  
7598,0,KimberD82,WoRKinG...   I dON't FeEEeL LiKe WorKInG toDAY..
7599,0,coreminimalist,why isn't BumpTop out for Mac yet? 
7600,0,Bajagirl7,i have no money left oh well i don't anything really!!  I can wait for 2 weeks unitl i get paied again.
7601,0,EdwinFowler,Meeting for the next couple hours about automated building control systems   
7602,0,vikkibell86,"Feeling awful, not hangover ill but ILL and what am i doing for the rest of the day? Working "
7603,0,SweetKatieG,"Is on bed rest for a few more days, doc's orders.  Only way my back will heal! This sucks!"
7604,0,annawaits,"@cheznoir Sorry, only just read your @reply re. Herb McGwyer - I've not been able to find it anywhere "
7605,0,princessa_the1,Busy day... going to the Doctor now... 
7606,0,flibby1094,Hiccups 
7607,0,jemma27x,is feeling lonely 
7608,0,JoshJarryd,is revising for his GCSE Exams 
7609,0,MShellC,is being forced to try this again by the boyfriend. 
7610,0,catnip,gutted to discover @bounder is going to make a 'digital' version of the cardboard 'totaliser' I'm making for #weshareDI  #bluepeter
7611,0,A77boy,http://twitpic.com/2ygve - This is where I will be parked for the next three days. No windows 
7612,0,ladyliz,"It annoys me that a 250 GB hard drive doesn't actually hold 250 GBs. In fact, no drive holds the number of GBs it claims to hold. Sucks! "
7613,0,albeitludicrous,"@rissaleewhis - Isn't it justtt?  I've lost him now.  Oh, woe is me."
7614,0,tonylaidig,The ONLY negative about my new Panera office? The elevator music...snore. Kind of annoying actually. Forgot headphones 
7615,0,PixiTruck,@Izan13 minus out the sand I'm envious...wish we could go to the beach sometime    sorry you were sick that day &amp; had a sand blowing day
7616,0,clairelucyftw,twitter will never conquer the social networking world if it goes 'over capacity' all the time 
7617,0,irishally,"Is desperate for some work, getting slightly bored now "
7618,0,jadedcrystalz,By the power of Grayskull...I shall go to work!!! 
7619,0,LukesMummy,Got a bit of a hot and poorlyish boy on my hands atm. Poor baby 
7620,0,BooBooBri,Having a nurse come today to give me supplies for cemo at home  This cancer thing really just blows.
7621,0,lovelybeautiful,"This is a lot harder than I realized, but I know this is the only way to go in order to be happy in the long run.  Just right now it sucks"
7622,0,missmadison,School  I need to get in the zone for the game against Livermore today.
7623,0,tomjames,haha! its amazing isnt it! miss you! i wanna come back 
7624,0,chrisprad,@josephraymond I feel ya on that one. 
7625,0,jakrr,my butt hurts. 
7626,0,Fekona,@FaeQueen omg thats horrible  I hope the rest of your day gets better I hope the geese is ok
7627,0,mistasexisbabe,has a really bad headache..or should say a neck ache..gahh and im nauseated. this sucks 
7628,0,daveverwer,"@kevinhoctor Sure am, booking flights and tickets this week... hopefully see you there! I have regular sized business cards now though "
7629,0,plienemuis,Ffffuuuu the dress i wanted to buy is sold out 
7630,0,xshmodie,Taking my dog to the vet soon  I hope everythings okay with her 
7631,0,ykh099,In class 
7632,0,jtgameking,"Bored, woke up too early...   Still got another hour...   "
7633,0,tintower,shit what at House. Kutner! 
7634,0,BenJacob,@evernote crashed two time while creating new note after my last update... (Mac) 
7635,0,emmapersky,@Shar_ds @cazm I'm not going to make it  way way to ill....
7636,0,djalchemy,disappointed he missed the new Star Trek last night. 
7637,0,LeviFig,"@pedrogaspar I thought I was the only one with &quot;tab'itis&quot;...  I get &quot;attached&quot; to the open tabs with articles, code, etc... :/"
7638,0,Paddy5,Need to arrange my car insurance 
7639,0,hegregus,"Had stress relieved, now it has returned "
7640,0,vortexofpaingrl,so failing... 2 outta 5 classes aint too bad 
7641,0,kidbri,"I can't, in my conscience, join anything which includes neo-cons. "
7642,0,ParchmentMommy,Sad! Chris has to work on Easter 
7643,0,hammertime5795,First time to go negative in my bank account!!  i am not a happy camper!! what was i thinking!
7644,0,jcordle,Forgot to set my alarm and woke up after the sun...gona be late to work 
7645,0,APES,I miss singing already 
7646,0,IvoireofDTP,"@saldtprecords dang near snowing, its snow flurries  from sandals to boots again. crazy"
7647,0,Ebonique88,booo to that test i just took 
7648,0,OhHeyDeb,Last day at Maya's  Chilling out and then off to Syracuse to see Emily.
7649,0,jornvandijk,What's the best tool for sharing pictures on Twitter? I noticed that @henriliriani created dznr.org but I'm not invited to that party 
7650,0,kappachan,There are ants crawling around in my room. 
7651,0,dailycomplainer,"@zoolynegron i'll pay for your ticket, and you can pay me back. i dont wanna go alone "
7652,0,tomjames,@starry___eyed haha its amazing right! i miss you! i wanna come back 
7653,0,tonyrocks,"@bcuban come on man, don't jinx the Pirates "
7654,0,redux52000,too much work to do 
7655,0,Teayam,"@lucyrider Haha, our windows are barred. I'm a prisoner 9-5! I wish I was joking  Such a beautiful day too!"
7656,0,tintnetholic,is bored and haven't a clue what to do 
7657,0,RoRo86,@itsallgoood wats wronggg?? 
7658,0,sai_prasad,iTunes rolls out variable pricing for songs 
7659,0,KalanajLoREAL,is cold at work again today...I gotta remember to pack my SNUGGIE in my car 
7660,0,cosmosanyone,@ttaylorbear that's me every morning 
7661,0,dogdishstore,@ConfessionsMom I would LOVE to be a stay-at-home mom.  Right now I work outside the home   Thanks for checking it out!
7662,0,tobinharris,Setting up a new VMWare Image for .NET dev.  2 hours later I'm on my 4th windows restart and still haven't got everything installed yet 
7663,0,revolucj2006,OMG! I hate this snow!   3 Days till David Cook!  &lt;Hebrews 13:8&gt;
7664,0,jesshood,To the theatre again. Determined to see more than the last 40 minutes of the show today. 1st act sounds hilarious but have yet to see it 
7665,0,michokest,My blog's mysql is down.. 
7666,0,wockerjabby,@surblimity hope they are treating you well! Hospitals are no fun 
7667,0,wilelove,Has two essays to do by tomorrow morning. All I want to do is SLEEP. I'm so tired. 
7668,0,ChristineUrias,Couldn't get twitter to work last night 
7669,0,Limasal,"has no internet access and needs an iPhone, clearly, to keep up with Twitter. Life without Twitter is not the same "
7670,0,Loriegc,"Remember that laundry I was lamenting about last night? Well, it's still there. The laundry fairy didn't come take care of it. "
7671,0,MDB91,@SheridanBlock Aww I am sorry!  lol yu saw the HIlls too.. I wanna watch the season to see why Spencer calls LC to appologize lmao!
7672,0,simplelillian,is not very happy today! 
7673,0,circus12208,I think im gettin a cold 
7674,0,jessi337,So. Kutner is leaving Housee for Obama. I don't know how I feel about that. 
7675,0,nicolawolves,the car has to saty with dr Toyota overnight..... 
7676,0,CarolineFW,@adders -Have you asked IT why bit.ly is inaccessible? I'm now unable to read any of the articles my readers are tweeting to me 
7677,0,jennjenn75,@Katsweat you never told me the ilaa horror stories. And I will be out of my rut when this damn headache goes away. 
7678,0,CPACnews,@lenejohansen I had to reschedule bc a throat infection kept me home yesterday 
7679,0,auntyadele,@vix7 I swear I'm going to unfollow you 
7680,0,LMLRADIOHOST,Didn't sleep well last night. Thought about that little girl and what she probably had to go through before she died. So sad. 
7681,0,rwdave,@drdogbert @novawildstar guilty as charged! 
7682,0,yaboiaj,@rhonnie_mcfly What about me? 
7683,0,Kassidig,"Wish Blake Griffin would stay one more year, but I know better "
7684,0,draganallama,@varniee BUT I'M TIIIIRED!  you cruel girl.
7685,0,loulabenba,"@ellylaine We didn't make it in the end  massive queues on the M25 then took wrong turn right near Wembley itself, gutted! x"
7686,0,tmyoungjr,for those of you thinking i hate the yankees - i dont. i'm a yankees fan.  and losing to the orioles no less 
7687,0,SexyBeach,"At work, tho its friday its an awful friday, they have my take n income n calls for 9 hrs when I usually make outbound calls, what a day "
